name,author,description,price,discountRate,publicationDate,rating,category,img
Easy French Step-by-Step,Myrna Bell Rochester,"Myrna Bell Rochester’s language learning book designed to teach French through a gradual and practical approach, focusing on vocabulary and grammar.",12.24,8,09/20/2024,,Dictionaries-Languages,https://i.postimg.cc/1tyDmVKZ/0000028.jpg
Talk Like TED,Carmine Gallo,"Carmine Gallo’s guide to delivering powerful and engaging presentations, drawing lessons from successful TED Talks to improve public speaking skills.",10.66,5,09/20/2024,,Dictionaries-Languages,https://i.postimg.cc/tTDWYRrn/0000029.jpg
Wide Sargasso Sea,Jean Rhys,"Jean Rhys’s prequel to Jane Eyre, exploring the backstory of Bertha Mason and the events leading to her madness and imprisonment.",6.92,15,09/20/2024,,Dictionaries-Languages,https://i.postimg.cc/qqRnnfYb/0000030.jpg
The Writer's Journey,Christopher Vogler,"Christopher Vogler’s guide to storytelling and screenplay writing, based on Joseph Campbell’s Hero’s Journey framework.",16.25,,09/20/2024,,Dictionaries-Languages,https://i.postimg.cc/C5Q8sPpF/0000031.jpg
How Brands Grow,Byron Sharp,Byron Sharp’s marketing book presenting research-based insights into how brands grow and the principles behind successful marketing strategies.,29.39,,09/20/2024,,Dictionaries-Languages,https://i.postimg.cc/1RCDStnL/0000032.jpg
On Writing,Stephen King,"Stephen King’s memoir and guide on the craft of writing, combining personal anecdotes with practical advice for aspiring writers.",14.81,,09/20/2024,,Dictionaries-Languages,https://i.postimg.cc/xTXM12Lq/0000033.jpg
Letters of Note,Shaun Usher,"Shaun Usher’s collection of significant and interesting letters from various historical figures, showcasing the power of correspondence.",30.98,,09/20/2024,,Dictionaries-Languages,https://i.postimg.cc/qMWnt5Gw/0000034.jpg
Easy Spanish Step-By-Step,Barbara Bregstein,"Beverley Harper’s language learning book providing a structured approach to learning Spanish, focusing on grammar, vocabulary, and practical usage.",11.49,,09/20/2024,,Dictionaries-Languages,https://i.postimg.cc/W1rZ0wWv/0000035.jpg
Fluent Forever,Gabriel Wyner,Gabriel Wyner’s language learning guide offering techniques and strategies to achieve fluency in a new language through effective memorization and practice.,12.27,,09/20/2024,,Dictionaries-Languages,https://i.postimg.cc/d0Yy6ZpT/0000036.jpg
Concise Oxford English Dictionary,Oxford Dictionaries,"A compact dictionary providing definitions, pronunciations, and usage examples for a broad range of English words.",25.04,,09/20/2024,,Dictionaries-Languages,https://i.postimg.cc/PqQ8RrnV/0000037.jpg
The Sense of Style,Steven Pinker,"Steven Pinker’s modern guide to writing and style, offering insights into effective communication and the evolution of language.",9.93,,09/20/2024,,Dictionaries-Languages,https://i.postimg.cc/Jn7BVV1r/0000038.jpg
Bescherelle,Bescherelle,"A renowned French reference book series providing comprehensive guides to French grammar, conjugation, and usage.",11.99,,09/20/2024,,Dictionaries-Languages,https://i.postimg.cc/63H4Bj3d/0000039.jpg
Fantastic Beasts and Where to Find Them,J. K. Rowling,"J.K. Rowling’s fictional textbook from the world of Harry Potter, detailing magical creatures and their habitats.",11.05,,09/20/2024,,Entertainment,https://i.postimg.cc/0jxDNMds/0000001.jpg
Fantastic Beasts: The Crimes of Grindelwald - The Original Screenplay,J.K. Rowling,"J.K. Rowling’s screenplay for the second film in the Fantastic Beasts series, focusing on dark wizard Gellert Grindelwald’s rise to power.",15.14,,09/20/2024,,Entertainment,https://i.postimg.cc/Znc3vbVy/0000002.jpg
Just Kids,Patti Smith,Patti Smith’s memoir about her youth in New York City and her relationship with photographer Robert Mapplethorpe.,9.43,,09/20/2024,,Entertainment,https://i.postimg.cc/C1bbYH87/0000003.jpg
Born to Run,Bruce Springsteen,"Bruce Springsteen’s autobiography, sharing stories from his life and career as one of America’s most iconic musicians.",27.12,,09/20/2024,,Entertainment,https://i.postimg.cc/BZc2Vp4Q/0000004.jpg
"Music Theory in Practice, Grade 1",Eric Taylor,"Eric Taylor’s guide for beginners to music theory, offering a foundational understanding of basic concepts like rhythm, scales, and notation.",7.26,,09/20/2024,,Entertainment,https://i.postimg.cc/CLhbT8xC/0000005.jpg
Scar Tissue,Anthony Kiedis,"Anthony Kiedis’s memoir about his life as the frontman of the Red Hot Chili Peppers, detailing his struggles with addiction and rock stardom.",10.66,,09/20/2024,,Entertainment,https://i.postimg.cc/hP2TSGXk/0000006.jpg
John Thompson's Easiest Piano Course,John Thompson,"A beginner’s piano course designed for children, using colorful illustrations and simple lessons to introduce basic piano skills.",6.71,,09/20/2024,,Entertainment,https://i.postimg.cc/NjLTLwT5/0000007.jpg
My Booky Wook,Russell Brand,"Russell Brand’s humorous and candid memoir about his troubled childhood, career, and struggles with addiction.",9.34,,09/20/2024,,Entertainment,https://i.postimg.cc/6QvvLLMK/0000009.jpg
Moab Is My Washpot,Stephen Fry,"Stephen Fry’s memoir about his early life, including his time at boarding school and his experiences with identity, theft, and creativity.",5.99,,09/20/2024,,Entertainment,https://i.postimg.cc/W3cJ9Fyk/0000010.jpg
Darth Vader and Son,Jeffrey Brown,Jeffrey Brown’s humorous illustrated book imagining Darth Vader as an overprotective father to a young Luke Skywalker.,9.61,,09/20/2024,,Entertainment,https://i.postimg.cc/Kz73CcXs/0000011.jpg
"Music Theory in Practice, Grade 2",Eric Taylor,"Eric Taylor’s continuation of his music theory series, building on concepts from Grade 1 and introducing more advanced elements.",6.99,,09/20/2024,,Entertainment,https://i.postimg.cc/PJtvHGTf/0000012.jpg
Harry Potter: Collectible Quidditch Set,Running Press,"A replica collectible set from the Harry Potter series featuring a quaffle, bludgers, and a snitch, along with a book on Quidditch.",18.32,,09/20/2024,,Entertainment,https://i.postimg.cc/3Nn4JLxX/0000013.jpg
"Music Theory in Practice, Grade 3",Eric Taylor,"Further progression in Eric Taylor’s music theory series, delving deeper into more complex rhythmic patterns, keys, and harmony.",7.57,,09/20/2024,,Entertainment,https://i.postimg.cc/9XpqpfYD/0000014.jpg
"Music Theory in Practice, Grade 5",Eric Taylor,"An intermediate guide to music theory, preparing students for higher levels of music theory exams, focusing on keys, scales, and composition.",8.80,,09/20/2024,,Entertainment,https://i.postimg.cc/BQnPwGmM/0000015.jpg
Piano Adventures,Nancy Faber,Nancy and Randall Faber’s popular piano instruction series designed to guide students through beginner to advanced levels with engaging exercises.,7.43,,09/20/2024,,Entertainment,https://i.postimg.cc/BQ7Lrwys/0000016.jpg
The Happiest Refugee,Anh Do,"Anh Do’s memoir about his journey from being a Vietnamese refugee to becoming a successful comedian, author, and artist in Australia.",20.87,,09/20/2024,,Entertainment,https://i.postimg.cc/y8Jgsy4R/0000017.jpg
Life,Keith Richards,"Keith Richards’s memoir about his life as the legendary guitarist of The Rolling Stones, filled with stories of music, fame, and excess.",11.18,,09/20/2024,,Entertainment,https://i.postimg.cc/K8dKz3xH/0000018.jpg
Daisy Jones and The Six,TAYLOR JENKINS REID,"Taylor Jenkins Reid’s novel told in an oral history format, chronicling the rise and fall of a fictional 1970s rock band.",14.67,,09/20/2024,,Entertainment,https://i.postimg.cc/XvdryNv7/0000019.jpg
Me Talk Pretty One Day,David Sedaris,"David Sedaris’s collection of humorous essays about his life, including his experiences living in France and learning the language.",7.38,5,09/20/2024,,Entertainment,https://i.postimg.cc/RFmN1r31/0000020.jpg
Is it Just Me?,Miranda Hart,Miranda Hart’s witty and self-deprecating memoir about her awkward life experiences and musings on growing up.,8.35,15,09/20/2024,,Entertainment,https://i.postimg.cc/pTByq08w/0000021.jpg
An Idiot Abroad,Karl Pilkington,"Karl Pilkington’s travel diary detailing his misadventures around the world, filled with his unique and humorous perspective on culture and travel.",8.47,20,09/20/2024,,Entertainment,https://i.postimg.cc/cC4CjQBr/0000022.jpg
"Music Theory in Practice, Grade 4",Eric Taylor,"A deeper exploration of music theory concepts, introducing students to complex harmony, intervals, and more advanced composition techniques.",8.23,10,09/20/2024,,Entertainment,https://i.postimg.cc/T171XptQ/0000023.jpg
Save the Cat!,Blake Snyder,"Blake Snyder’s guide to screenwriting, offering practical advice for crafting successful stories and creating memorable characters.",12.65,8,09/20/2024,,Entertainment,https://i.postimg.cc/CMmz8QwD/0000024.jpg
Humans of New York,Brandon Stanton,"Brandon Stanton’s compilation of interviews and portraits of everyday people in New York City, capturing their personal stories.",23.45,5,09/20/2024,,Entertainment,https://i.postimg.cc/dt3Djj0f/0000025.jpg
Tricks Of The Mind,Derren Brown,"Derren Brown’s book on psychology, magic, and self-discovery, blending his expertise in mentalism with insights into how we think.",10.52,15,09/20/2024,,Entertainment,https://i.postimg.cc/L8ZXr4LB/0000028.jpg
Suzuki Piano School Volume 1 with CD,Dr. Shinichi Suzuki,"The first volume of the Suzuki Method for teaching piano, designed to teach young students through listening and repetition.",13.11,20,09/20/2024,,Entertainment,https://i.postimg.cc/zfZB5mkm/0000030.jpg
"Alfred's Basic Piano Library Lesson Book, Bk 2",Willard A Palmer,"A comprehensive piano lesson book aimed at beginner students, focusing on advancing basic piano skills and theory.",6.90,10,09/20/2024,,Entertainment,https://i.postimg.cc/G2bm8kNq/0000031.jpg
Piano Adventures - Lesson Book - Level 2A,Nancy Faber,"A lesson book in the Piano Adventures series designed for students advancing from beginner to intermediate skills, with a focus on developing technical proficiency.",7.43,8,09/20/2024,,Entertainment,https://i.postimg.cc/Y98q1vBk/0000032.jpg
Modern Romance,Aziz Ansari,"Comedian Aziz Ansari’s exploration of love and dating in the digital age, blending humor with sociological research.",9.47,5,09/20/2024,,Entertainment,https://i.postimg.cc/L5X4vmmP/0000033.jpg
Beastie Boys Book,Michael Diamond,"A memoir and oral history of the iconic rap group Beastie Boys, featuring contributions from group members and friends, as well as photos and memorabilia.",33.08,15,09/20/2024,,Entertainment,https://i.postimg.cc/ZnMbMXqM/0000034.jpg
Harry Potter: A Pop-Up Book,Bruce Foster,"A pop-up book featuring scenes and characters from the Harry Potter series, designed by Matthew Reinhart with intricate paper engineering.",17.43,20,09/20/2024,,Entertainment,https://i.postimg.cc/gcS2jLKH/0000035.jpg
Useless Magic,Florence Welch,"Florence Welch’s collection of song lyrics, poetry, and artwork, offering insights into her creative process as the lead singer of Florence + the Machine.",21.07,10,09/20/2024,,Entertainment,https://i.postimg.cc/c4v4n19y/0000036.jpg
"The AB Guide to Music Theory, Part I",Eric Taylor,"Eric Taylor’s comprehensive guide to music theory, providing a detailed introduction to key concepts like scales, harmony, and composition.",7.24,,09/20/2024,,Entertainment,https://i.postimg.cc/9FsXt3K4/0000037.jpg
"Wes Anderson Collection, The",Matt Zoller Seitz,"A visual and literary exploration of Wes Anderson’s films, featuring behind-the-scenes photos, interviews, and essays on his distinctive style.",47.89,,09/20/2024,,Entertainment,https://i.postimg.cc/136mvC1v/0000038.jpg
"Piano Scales & Broken Chords, Grade 1",ABRSM,"A piano instruction book focusing on scales and broken chords for beginners, helping students develop dexterity and finger strength.",6.61,,09/20/2024,,Entertainment,https://i.postimg.cc/RhymRfsr/0000039.jpg
Bastien Piano Basics: Piano Level 1,James Bastien,"A beginner piano course designed to introduce young students to the basics of piano playing, including reading music and finger technique.",6.50,,09/20/2024,,Entertainment,https://i.postimg.cc/pdH24f2R/0000040.jpg
This Is Your Brain On Music,Daniel J. Levitin,"Daniel Levitin’s exploration of the science behind why music affects our brains, blending neuroscience and psychology with insights into musical theory.",17.21,,09/20/2024,,Entertainment,https://i.postimg.cc/TPJR6Kwm/0000041.jpg
Ottolenghi SIMPLE,Yotam Ottolenghi,"Yotam Ottolenghi’s cookbook offering simple, yet flavorful recipes designed to be made with fewer ingredients and less time.",28.6,,09/20/2024,,Food-Drink,https://i.postimg.cc/tTF47B21/0000001.jpg
5 Ingredients - Quick & Easy Food,Jamie Oliver,"Jamie Oliver’s collection of easy-to-make dishes, each requiring only five ingredients, ideal for quick meals.",25.92,,09/20/2024,,Food-Drink,https://i.postimg.cc/Rh9VtwDg/0000002.jpg
Jamie's 30-Minute Meals,Jamie Oliver,Jamie Oliver’s recipes aimed at helping home cooks prepare complete meals in 30 minutes.,27.39,,09/20/2024,,Food-Drink,https://i.postimg.cc/t4mTcZsg/0000003.jpg
Jamie's 15-Minute Meals,Jamie Oliver,"A follow-up to his 30-minute concept, this book offers meals that can be made in just 15 minutes with clever shortcuts and preparation techniques.",27.3,,09/20/2024,,Food-Drink,https://i.postimg.cc/CxK5JHLt/0000004.jpg
The Little Book of Hygge,Meik Wiking,"Meik Wiking’s exploration of the Danish concept of “hygge,” which emphasizes coziness, comfort, and well-being.",11.61,,09/20/2024,,Food-Drink,https://i.postimg.cc/XvRvVRcS/0000005.jpg
Plenty,Yotam Ottolenghi,"Yotam Ottolenghi’s cookbook focused on vegetarian dishes, using fresh ingredients and creative combinations.",30.27,,09/20/2024,,Food-Drink,https://i.postimg.cc/9fRMHm9Y/0000006.jpg
Annabel Karmel's New Complete Baby & Toddler Meal Planner - 4th Edition,Annabel Karmel,"A comprehensive meal planner for babies and toddlers, offering healthy, balanced recipes to introduce solid foods to young children.",17.11,,09/20/2024,,Food-Drink,https://i.postimg.cc/J0q75GwM/0000007.jpg
Jerusalem,Yotam Ottolenghi,"Yotam Ottolenghi and Sami Tamimi’s celebration of the vibrant culinary traditions of Jerusalem, featuring recipes influenced by the city’s diverse cultures.",30.63,,09/20/2024,5,Food-Drink,https://i.postimg.cc/NG70cPKS/0000008.jpg
Plenty More,Yotam Ottolenghi,"A sequel to Plenty, this book features even more creative vegetarian recipes from Ottolenghi.",30.7,,09/20/2024,4,Food-Drink,https://i.postimg.cc/KvG8vrLz/0000009.jpg
Veg,Jamie Oliver,Jamie Oliver’s book centered around delicious and creative vegetable-based meals for plant-forward diets.,27.36,,09/20/2024,2,Food-Drink,https://i.postimg.cc/hP2PJzb0/0000010.jpg
Lean in 15 - The Shift Plan,Joe Wicks,"Joe Wicks’s guide to quick, healthy meals that promote fat loss, paired with exercise routines for a balanced lifestyle.",16.44,,09/20/2024,3,Food-Drink,https://i.postimg.cc/SxjQcSgb/0000011.jpg
Medical Medium Life-Changing Foods,Anthony William,"Anthony William’s guide to using food as medicine, offering insight into healing properties of various foods.",20.3,,09/20/2024,1,Food-Drink,https://i.postimg.cc/BnySgrzL/0000012.jpg
Thug Kitchen,Thug Kitchen,"A plant-based cookbook with a bold, no-nonsense approach to healthy eating, using everyday ingredients for flavorful vegan meals.",17.98,,09/20/2024,5,Food-Drink,https://i.postimg.cc/1zq9YWxW/0000013.jpg
Pinch of Nom,Kay Featherstone,"Kay Featherstone and Kate Allinson’s collection of slimming, delicious recipes designed to make healthy eating enjoyable and accessible.",19.54,,09/20/2024,2,Food-Drink,https://i.postimg.cc/vBwQRWbG/0000014.jpg
Nourishing Traditions,Sally Fallon,"Sally Fallon’s guide to traditional, nutrient-dense foods, with a focus on fermented and whole foods for better health.",20.59,,09/20/2024,4,Food-Drink,https://i.postimg.cc/MT0zzvpV/0000015.jpg
Ottolenghi: The Cookbook,Yotam Ottolenghi,"Yotam Ottolenghi’s first cookbook, showcasing his signature Mediterranean and Middle Eastern-inspired recipes.",29.7,,09/20/2024,5,Food-Drink,https://i.postimg.cc/C5FS5SRt/0000016.jpg
Jamie Cooks Italy,Jamie Oliver,"Jamie Oliver’s love letter to Italian cuisine, featuring authentic and hearty recipes learned from Italy’s nonnas.",24.88,,09/20/2024,4,Food-Drink,https://i.postimg.cc/cCXZ82YJ/0000017.jpg
The Noma Guide to Fermentation (Foundations of Flavor),René Redzepi,"René Redzepi and David Zilber’s comprehensive guide to fermentation techniques, developed in the world-famous Noma restaurant.",25.75,,09/20/2024,2,Food-Drink,https://i.postimg.cc/zDjqMbM1/0000018.jpg
I Quit Sugar,Sarah Wilson,"Sarah Wilson’s guide to quitting sugar for a healthier lifestyle, featuring sugar-free recipes and practical tips.",16.44,,09/20/2024,3,Food-Drink,https://i.postimg.cc/7YZqyP8J/0000019.jpg
Everyday Super Food,Jamie Oliver,"Jamie Oliver’s collection of recipes focused on balanced nutrition, designed to improve overall health.",27.63,,09/20/2024,1,Food-Drink,https://i.postimg.cc/zX28Dm8t/0000020.jpg
The Fast Diet Recipe Book,Mimi Spencer,"Recipes to complement the 5:2 intermittent fasting diet, with meals that are easy to prepare and nutritious.",17.17,,09/20/2024,5,Food-Drink,https://i.postimg.cc/sgByvn2V/0000021.jpg
The Flavour Thesaurus,Niki Segnit,"Niki Segnit’s reference book exploring the pairing of different flavors, helping home cooks elevate their dishes.",18.68,,09/20/2024,2,Food-Drink,https://i.postimg.cc/Jz98Jbyj/0000022.jpg
"Salt, Fat, Acid, Heat",Samin Nosrat,"Samin Nosrat’s groundbreaking guide to mastering the essential elements of cooking to create delicious, well-balanced meals.",30.65,,09/20/2024,4,Food-Drink,https://i.postimg.cc/DZhKpnPZ/0000024.jpg
The Art of Fermentation,Sandor Ellix Katz,"Sandor Katz’s comprehensive guide to the world of fermented foods, covering techniques, history, and recipes.",28.86,,09/20/2024,5,Food-Drink,https://i.postimg.cc/gjkbds5b/0000025.jpg
Sweet,Yotam Ottolenghi,Yotam Ottolenghi and Helen Goh’s book focused on creating stunning desserts and baked goods with bold flavors.,31.3,,09/20/2024,4,Food-Drink,https://i.postimg.cc/nLBJ1C7g/0000026.jpg
Baby-led Weaning,Gill Rapley,"Gill Rapley’s introduction to baby-led weaning, encouraging parents to allow their babies to feed themselves from their first solid foods.",12.53,,09/20/2024,,Food-Drink,https://i.postimg.cc/D0jkzskJ/0000027.jpg
Deliciously Ella,Ella Mills Woodward,"Ella Woodward’s collection of plant-based recipes focusing on whole, unprocessed foods for a healthier lifestyle.",19.27,,09/20/2024,,Food-Drink,https://i.postimg.cc/h4pqMFzD/0000028.jpg
The Little Paris Kitchen,Rachel Khoo,Rachel Khoo’s charming cookbook featuring French-inspired recipes with a contemporary twist.,22.23,,09/20/2024,,Food-Drink,https://i.postimg.cc/yYxCbfcF/0000029.jpg
Planet Cake,Paris Cutler,"Paris Cutler’s cake-decorating guide, teaching home bakers how to create stunning cakes with professional flair.",16.48,,09/20/2024,,Food-Drink,https://i.postimg.cc/X7P6Swkt/0000030.jpg
Unofficial Harry Potter Cookbook,Dinah Bucholz,Dinah Bucholz’s collection of recipes inspired by the magical foods from J.K. Rowling’s Harry Potter series.,14.69,,09/20/2024,,Food-Drink,https://i.postimg.cc/XYySVp2q/0000031.jpg
I Quit Sugar for Life,Sarah Wilson,"A follow-up to Sarah Wilson’s I Quit Sugar, offering more sugar-free recipes and long-term strategies for healthy living.",15.58,,09/20/2024,,Food-Drink,https://i.postimg.cc/Zqtk04gc/0000032.jpg
The Fast 800 Recipe Book,Dr Clare Bailey,"Recipes designed to complement Dr. Michael Mosley’s Fast 800 diet, focusing on nutrient-rich meals for weight loss and better health.",18.84,,09/20/2024,,Food-Drink,https://i.postimg.cc/rpSBr72L/0000033.jpg
Rick Stein's India,Rick Stein,"Rick Stein’s journey through India, exploring the country’s diverse culinary traditions and offering authentic recipes.",29.12,,09/20/2024,,Food-Drink,https://i.postimg.cc/DZntd574/0000034.jpg
Allen Carr's Easy Way to Stop Smoking,Allen Carr,"Allen Carr’s method to quit smoking, using a unique psychological approach that has helped millions break the habit.",9.53,,09/20/2024,,Food-Drink,https://i.postimg.cc/B6pRhDvY/0000035.jpg
Persiana,Sabrina Ghayour,"Sabrina Ghayour’s collection of vibrant Middle Eastern recipes, featuring a mix of classic and modern dishes.",23.28,,09/20/2024,,Food-Drink,https://i.postimg.cc/HnLRFxcp/0000036.jpg
Gordon Ramsay's Ultimate Cookery Course,Gordon Ramsay,"Gordon Ramsay’s essential cookbook for home cooks, offering practical tips, techniques, and recipes from his professional kitchen.",27.16,,09/20/2024,,Food-Drink,https://i.postimg.cc/L50wSpLj/0000037.jpg
Fresh India,Meera Sodha,"Meera Sodha’s vegetarian cookbook focused on Indian cuisine, featuring a variety of flavorful and easy-to-make dishes.",22.72,,09/20/2024,,Food-Drink,https://i.postimg.cc/Wp9QgMCt/0000038.jpg
Jamie's Comfort Food,Jamie Oliver,"Jamie Oliver’s take on classic comfort food, offering indulgent, nostalgic recipes that are perfect for cozy meals.",31.69,,09/20/2024,,Food-Drink,https://i.postimg.cc/15fbH81B/0000039.jpg
BOSH!,Henry Firth,"A collection of vibrant and easy-to-make plant-based recipes, created by Henry Firth and Ian Theasby, the founders of the BOSH! brand.",23.48,,09/20/2024,,Food-Drink,https://i.postimg.cc/sDqq03Vr/0000040.jpg
Tartine Bread,Chad Robertson,"Chad Robertson’s guide to making artisanal bread at home, featuring detailed instructions for sourdough and other rustic loaves.",28.25,,09/20/2024,,Food-Drink,https://i.postimg.cc/t46fK8TV/0000041.jpg
Save with Jamie,Jamie Oliver,"Jamie Oliver’s cookbook focused on budget-friendly meals, offering tips and recipes for saving money while still eating well.",26.89,,09/20/2024,,Food-Drink,https://i.postimg.cc/bvjMpLDV/0000042.jpg
The 8-week Blood Sugar Diet Recipe Book,Clare Bailey,"Recipes designed to complement Dr. Michael Mosley’s blood sugar diet, aimed at managing diabetes and promoting weight loss.",16.33,,09/20/2024,,Food-Drink,https://i.postimg.cc/zfSQBWTz/0000043.jpg
The Baby-led Weaning Cookbook,Gill Rapley,"Gill Rapley and Tracey Murkett’s cookbook for parents practicing baby-led weaning, featuring easy, healthy recipes for babies and toddlers.",15.04,,09/20/2024,,Food-Drink,https://i.postimg.cc/W3NHJ37M/0000044.jpg
Kitchen Confidential,Anthony Bourdain,"Anthony Bourdain’s gritty and candid memoir about his life in the restaurant industry, revealing the behind-the-scenes world of professional kitchens.",10.02,,09/20/2024,,Food-Drink,https://i.postimg.cc/B6mw50hR/0000045.jpg
Heston Blumenthal at Home,Heston Blumenthal,"A collection of recipes and techniques from molecular gastronomist Heston Blumenthal, adapted for the home kitchen.",64.15,,09/20/2024,,Food-Drink,https://i.postimg.cc/nrMS0Pgr/0000046.jpg
The Curry Secret,Kris Dhillon,"Kris Dhillon’s guide to making authentic Indian curries at home, revealing restaurant-style techniques and flavors.",4.83,,09/20/2024,,Food-Drink,https://i.postimg.cc/FzqWqxXZ/0000047.jpg
The Ladybird Book of the Hangover,Jason Hazeley,"A humorous take on the classic Ladybird series, this book offers tongue-in-cheek advice and observations about dealing with a hangover.",7.84,,09/20/2024,,Food-Drink,https://i.postimg.cc/BQLwFR2w/0000049.jpg
Bourke Street Bakery,Paul Allam,"A baking book from the famous Sydney bakery, featuring recipes for artisan bread, pastries, and cakes.",27.06,,09/20/2024,,Food-Drink,https://i.postimg.cc/wTC4QFVx/0000050.jpg
Jamie's Ministry of Food,Jamie Oliver,"Jamie Oliver’s guide to getting everyone into the kitchen and cooking from scratch, inspired by traditional British meals and his food education campaigns.",28.31,,09/20/2024,,Food-Drink,https://i.postimg.cc/HkbZZ5Zw/0000051.jpg
I Want My Hat Back,Jon Klassen,Jon Klassen’s humorous and minimalist picture book about a bear searching for his lost hat.,07.03,,09/20/2024,,Graphic-Novels-Anime-Manga,https://i.postimg.cc/DZNKcL0r/0000002.jpg
The Gruffalo,Julia Donaldson,Julia Donaldson’s beloved children’s story about a mouse who outwits various woodland creatures by inventing a fearsome creature called the Gruffalo.,6.91,,09/20/2024,,Graphic-Novels-Anime-Manga,https://i.postimg.cc/wMsY4MRS/0000003.jpg
Aristotle and Dante Discover the Secrets of the Universe,Benjamin Alire Saenz,"Benjamin Alire Sáenz’s coming-of-age novel about two boys navigating friendship, identity, and self-discovery in 1980s Texas.",7.72,,09/20/2024,,Graphic-Novels-Anime-Manga,https://i.postimg.cc/23RRsY43/0000004.jpg
Look Inside Things That Go,Rob Lloyd Jones,"An interactive lift-the-flap book that explores how different vehicles work, perfect for young readers curious about cars, planes, and other forms of transportation.",9.92,,09/20/2024,,Graphic-Novels-Anime-Manga,https://i.postimg.cc/pXzppXcG/0000005.jpg
Rainbow Fish,Marcus Pfister,"Marcus Pfister’s classic story about the importance of sharing, featuring a beautifully illustrated fish with shimmering scales.",7.12,,09/20/2024,,Graphic-Novels-Anime-Manga,https://i.postimg.cc/rydd291L/0000006.jpg
In My Heart:A Book of Feelings,Jo Witek,"Jo Witek’s heartfelt picture book that explores different emotions, helping young readers understand and articulate their feelings.",10.61,,09/20/2024,,Graphic-Novels-Anime-Manga,https://i.postimg.cc/dQzhsT6Z/0000007.jpg
The Complete MAUS,Art Spiegelman,"Art Spiegelman’s Pulitzer Prize-winning graphic novel that tells the story of his father’s experiences during the Holocaust, presented through the lens of animals (mice as Jews, cats as Nazis).",17.61,,09/20/2024,,Graphic-Novels-Anime-Manga,https://i.postimg.cc/Sx4j8Fwy/0000008.jpg
Looking for Alaska,John Green,"John Green’s debut novel about love, loss, and self-discovery, centering around a group of friends at a boarding school.",11.2,,09/20/2024,,Graphic-Novels-Anime-Manga,https://i.postimg.cc/JzQ05YLj/0000009.jpg
Billionaire Boy,David Walliams,David Walliams’s funny and touching story about a boy who has everything money can buy except true friendship.,7.64,,09/20/2024,,Graphic-Novels-Anime-Manga,https://i.postimg.cc/jjd5g6xm/0000010.jpg
Mr Stink,David Walliams,"Another of David Walliams’s humorous yet poignant books, this one about a smelly old man and a young girl who befriends him.",7.52,,09/20/2024,,Graphic-Novels-Anime-Manga,https://i.postimg.cc/8CKCqFs5/0000011.jpg
Harry Potter and the Prisoner of Azkaban,J. K. Rowling,"J.K. Rowling’s third installment in the Harry Potter series, where Harry learns about his godfather Sirius Black and faces new magical challenges.",9.46,,09/20/2024,,Graphic-Novels-Anime-Manga,https://i.postimg.cc/TwKPGRWc/0000012.jpg
Heartstopper Volume One,ALICE OSEMAN,"Alice Oseman’s graphic novel about two teenage boys, Nick and Charlie, discovering their friendship might be something more.",10.09,,09/20/2024,,Graphic-Novels-Anime-Manga,https://i.postimg.cc/26gSSPQN/0000013.jpg
Saga Volume 1,Brian K. Vaughan,Brian K. Vaughan and Fiona Staples’s epic space opera comic series about two lovers from warring alien races trying to protect their newborn child.,9.52,,09/20/2024,,Graphic-Novels-Anime-Manga,https://i.postimg.cc/d3dtk46k/0000014.jpg
The Story of Ferdinand,Munro Leaf,Munro Leaf’s classic tale of a gentle bull who prefers smelling flowers over fighting in bullfights.,05.04,,09/20/2024,,Graphic-Novels-Anime-Manga,https://i.postimg.cc/rFXpX2yS/0000015.jpg
The Hunger Games,Suzanne Collins,"Suzanne Collins’s dystopian YA novel about Katniss Everdeen, a girl who must fight for her life in a deadly televised competition.",7.28,,09/20/2024,,Graphic-Novels-Anime-Manga,https://i.postimg.cc/MpzKH0QH/0000016.jpg
Harry Potter and the Philosopher's Stone - Hufflepuff Edition,J. K. Rowling,"A special edition of the first Harry Potter book, celebrating Hufflepuff House with unique content and illustrations.",14.5,,09/20/2024,,Graphic-Novels-Anime-Manga,https://i.postimg.cc/YC82W463/0000017.jpg
Harry Potter and the Goblet of Fire,J. K. Rowling,"The fourth book in the Harry Potter series, where Harry competes in the dangerous Triwizard Tournament.",10.75,,09/20/2024,,Graphic-Novels-Anime-Manga,https://i.postimg.cc/CK1hHFJV/0000018.jpg
Heartstopper Volume Two,ALICE OSEMAN,"The second installment in Alice Oseman’s Heartstopper series, continuing Nick and Charlie’s story of friendship and romance.",10.35,,09/20/2024,,Graphic-Novels-Anime-Manga,https://i.postimg.cc/ZqMTw1Dv/0000019.jpg
"Uzumaki (3-in-1, Deluxe Edition)",Junji Ito,Junji Ito’s horror manga about a town cursed by a series of supernatural events involving spirals.,18.64,,09/20/2024,,Graphic-Novels-Anime-Manga,https://i.postimg.cc/gJLGQNfS/0000020.jpg
"Batman The Killing Joke, Deluxe Edition",Alan Moore,Alan Moore’s iconic graphic novel that explores the origins of the Joker and his complex relationship with Batman.,14.18,,09/20/2024,,Graphic-Novels-Anime-Manga,https://i.postimg.cc/mkQB2hZ7/0000021.jpg
